0     33.53818   40.28408   43.13038   3.53707   
1     33.53818   40.28408   43.13038   3.53707   
2     31.36805   33.72663   35.06340   1.84072   
3     29.16389   31.84553   32.70961   1.25004   
4     28.36496   29.23010   30.13353   1.22934   
5     25.96587   28.43041   29.06800   1.13653   
6     24.71957   25.97944   27.02586   1.37357   
7     23.44564   24.86724   25.48376   1.01855   
8     23.44564   23.68012   24.33097   0.92818   
9     22.10770   23.39884   23.76935   0.90383   
10    21.23130   22.32439   23.02712   1.22521   
11    20.82502   21.65300   22.22705   1.07130   
12    20.18904   20.96447   21.50268   1.06883   
13    19.72648   20.40771   20.87461   0.90337   
14    18.87647   19.86048   20.53305   1.45947   
15    18.07909   19.00923   19.67219   1.21976   
16    18.06392   18.22342   18.80893   1.17050   
17    17.58779   18.06578   18.60112   1.28091   
18    15.96591   17.77929   18.49282   1.56550   
19    15.96591   16.35271   17.28678   1.38447   
20    15.47462   15.95717   16.43855   1.32104   
21    14.58903   15.60828   16.37377   1.52453   
22    14.52431   14.91377   15.87827   1.81409   
23    14.06047   14.54595   15.05169   1.28746   
24    13.56344   14.07930   14.79571   1.58354   
25    13.55874   13.81349   14.44339   1.22718   
26    13.10205   13.55174   14.10197   1.41972   
27    12.94801   13.24239   13.80024   1.26221   
28    12.94801   12.95821   13.51277   1.45661   
29    12.94215   12.94781   13.44078   1.33225   
30    11.87921   12.91712   13.36154   1.25516   
31    11.87196   11.94232   12.79346   1.52236   
32    11.87196   11.87483   12.40259   1.46523   
33    11.77733   11.87101   12.43132   1.39346   
34    11.59081   11.80789   12.37315   1.56049   
35    11.58148   11.68776   12.26222   1.45060   
36    11.33184   11.58335   12.04174   1.25448   
37    11.32712   11.42369   12.08554   1.69407   
38    11.17214   11.32568   11.84327   1.43730   
39    11.17214   11.23553   11.82167   1.41728   
40    11.15046   11.17189   11.64984   1.33770   
41    10.52383   11.13592   11.63886   1.42658   
42    9.88177    10.53130   11.24914   1.37982   
43    9.88177    10.14640   10.88439   1.65821   
44    9.55904    9.87787    10.60624   1.93416   
45    8.93023    9.66560    10.36459   1.48596   
46    8.93023    9.10846    9.75854    1.42125   
47    8.89618    8.92975    9.51339    1.83616   
48    7.64905    8.88364    9.41460    1.58183   
49    7.63154    7.89028    8.73303    1.41757   
50    7.61198    7.63400    8.41014    2.10705   
51    7.08893    7.61570    8.21439    1.97209   
52    7.08893    7.29153    8.01074    1.60781   
53    6.85897    7.08650    7.82635    1.85807   
54    6.79731    6.96346    7.77912    1.88315   
55    6.78442    6.82603    7.59941    1.85897   
56    6.52283    6.78665    7.42319    1.72155   
57    6.28949    6.61798    7.31993    1.68050   
58    6.28949    6.32019    7.16585    2.07393   
59    6.24306    6.28903    7.03569    1.80054   
60    6.24306    6.26150    6.67328    1.12222   
61    6.24306    6.24306    6.73276    1.52221   
62    6.24306    6.24306    6.83573    1.51818   
63    6.24306    6.24306    6.85677    1.74086   
64    6.24306    6.24306    6.92371    1.72947   
65    6.24306    6.24306    6.88592    1.90129   
66    6.24306    6.24306    6.76133    1.60320   
67    6.24306    6.24306    6.90693    1.72357   
68    6.24306    6.24306    6.72532    1.41202   
69    6.24306    6.24306    6.91532    1.69794   
70    6.24306    6.24306    6.86069    1.60640   
71    6.24306    6.24306    6.92561    1.78895   
72    6.24306    6.24306    6.51786    1.07357   
73    6.24306    6.24306    7.09215    2.24674   
74    6.24306    6.24306    7.08301    2.09101   
75    6.24306    6.24306    6.79344    1.57333   
76    6.24306    6.24306    6.79581    1.21342   
77    6.24306    6.24306    6.83516    1.58675   
78    6.24306    6.24306    6.86065    1.62519   
79    6.24306    6.24306    7.03511    2.03039   
80    6.24306    6.24306    6.82067    1.69329   
81    6.24306    6.24306    6.72877    1.34980   
82    6.24306    6.24306    6.78109    1.24053   
83    6.24306    6.24306    6.88566    1.80475   
84    6.24306    6.24306    6.96101    2.09241   
85    6.24306    6.24306    6.59970    1.20904   
86    6.24306    6.24306    7.07780    2.11996   
87    6.24306    6.24306    6.79089    1.56502   
88    6.24306    6.24306    6.77088    1.36396   
89    6.24306    6.24306    6.90127    1.59119   
90    6.24306    6.24306    6.87518    1.81955   
91    6.24306    6.24306    7.02352    2.04296   
92    6.24306    6.24306    7.14991    2.02983   
93    6.24306    6.24306    6.75925    1.59527   
94    6.24306    6.24306    6.75861    1.62261   
95    6.24306    6.24306    7.09164    2.14129   
96    6.24306    6.24306    6.94111    1.90755   
97    6.24306    6.24306    6.79264    1.59474   
98    6.24306    6.24306    6.77600    1.61332   
99    6.24306    6.24306    6.74425    1.29699   
100   6.24306    6.24306    6.68859    1.46335   
101   6.24306    6.24306    6.82811    1.54957   
102   6.24306    6.24306    6.98092    1.84669   
103   6.24306    6.24306    6.84319    1.65846   
