1.4  1       0.05970    0.00000 
1.4  2       0.05336    0.00448 
1.4  3       0.05392    0.00302 
1.4  4       0.05922    0.00512 
1.4  5       0.05812    0.00422 
1.4  6       0.05885    0.00358 
1.4  7       0.05713    0.00345 
1.4  8       0.05807    0.00315 
1.4  9       0.05810    0.00280 
1.4  10      0.05871    0.00259 
1.4  11      0.05865    0.00235 
1.4  12      0.05880    0.00216 
1.4  13      0.05849    0.00202 
1.4  14      0.05855    0.00187 
1.4  15      0.05838    0.00176 
1.4  16      0.05802    0.00168 
1.4  17      0.05828    0.00160 
1.4  18      0.05832    0.00151 
1.4  19      0.05824    0.00144 
1.4  20      0.05841    0.00138 
