1.4  1      -0.61436    0.00000    0.31523    0.00000    2.97488    0.00000 
1.4  2      -0.61388    0.00034    0.31695    0.00121    2.95767    0.01217 
1.4  3      -0.61411    0.00029    0.31404    0.00251    2.94486    0.01324 
1.4  4      -0.61450    0.00040    0.31404    0.00189    2.94661    0.01004 
1.4  5      -0.61459    0.00033    0.31467    0.00161    2.96111    0.01525 
1.4  6      -0.61472    0.00030    0.31480    0.00135    2.98124    0.02235 
1.4  7      -0.61437    0.00042    0.31522    0.00122    2.99544    0.02323 
1.4  8      -0.61429    0.00037    0.31610    0.00135    2.99564    0.02033 
1.4  9      -0.61414    0.00036    0.31623    0.00120    2.99704    0.01812 
1.4  10     -0.61417    0.00033    0.31649    0.00111    2.98089    0.02237 
1.4  11     -0.61422    0.00030    0.31626    0.00103    2.98662    0.02106 
1.4  12     -0.61423    0.00028    0.31601    0.00098    2.97912    0.02060 
1.4  13     -0.61409    0.00029    0.31646    0.00100    2.97924    0.01901 
1.4  14     -0.61380    0.00039    0.31656    0.00093    2.97032    0.01963 
1.4  15     -0.61381    0.00036    0.31682    0.00090    2.96716    0.01858 
1.4  16     -0.61386    0.00034    0.31660    0.00087    2.97305    0.01833 
1.4  17     -0.61384    0.00032    0.31704    0.00093    2.97058    0.01741 
1.4  18     -0.61382    0.00030    0.31708    0.00088    2.96470    0.01741 
1.4  19     -0.61382    0.00029    0.31668    0.00092    2.96373    0.01652 
1.4  20     -0.61364    0.00033    0.31668    0.00087    2.96089    0.01594 
