1.1  1      -0.72490    0.00000    0.39208    0.00000    5.86028    0.00000 
1.1  2      -0.72221    0.00191    0.39966    0.00536    5.85233    0.00562 
1.1  3      -0.72182    0.00131    0.39912    0.00360    5.76932    0.06788 
1.1  4      -0.72177    0.00098    0.39647    0.00354    5.66099    0.10674 
1.1  5      -0.72160    0.00080    0.39738    0.00295    5.60708    0.09807 
1.1  6      -0.72141    0.00069    0.39627    0.00266    5.59983    0.08199 
1.1  7      -0.72130    0.00060    0.39722    0.00244    5.61800    0.07226 
1.1  8      -0.72095    0.00062    0.39755    0.00216    5.60355    0.06466 
1.1  9      -0.72087    0.00056    0.39686    0.00203    5.62289    0.06030 
1.1  10     -0.72092    0.00050    0.39614    0.00195    5.62552    0.05432 
1.1  11     -0.72096    0.00046    0.39658    0.00182    5.61898    0.04978 
1.1  12     -0.72113    0.00045    0.39669    0.00167    5.61638    0.04570 
1.1  13     -0.72094    0.00045    0.39657    0.00155    5.61082    0.04252 
1.1  14     -0.72109    0.00044    0.39652    0.00144    5.62004    0.04047 
1.1  15     -0.72100    0.00042    0.39617    0.00138    5.60382    0.04089 
1.1  16     -0.72098    0.00039    0.39638    0.00131    5.59550    0.03917 
1.1  17     -0.72091    0.00038    0.39709    0.00141    5.59691    0.03689 
1.1  18     -0.72094    0.00036    0.39786    0.00153    5.60119    0.03509 
1.1  19     -0.72098    0.00034    0.39816    0.00148    5.61918    0.03758 
1.1  20     -0.72088    0.00034    0.39807    0.00141    5.60348    0.03884 
