0     455.48389  491.63334 
1     455.48389  491.63334 
2     445.47217  454.97937 
3     436.35403  444.66755 
4     430.78629  435.92705 
5     426.28072  430.53950 
6     418.50286  426.07031 
7     412.55718  418.01899 
8     405.71969  412.09652 
9     398.90568  405.46111 
10    393.49946  398.50254 
11    384.87996  393.15124 
12    378.93037  384.57328 
13    370.61657  378.61316 
14    367.68777  370.52206 
15    363.27802  367.54364 
16    353.98031  363.13915 
17    348.75304  353.67764 
18    343.13549  348.49921 
19    340.22429  343.06878 
20    336.02282  340.01477 
21    332.66484  335.91229 
22    331.12156  332.63453 
23    327.60767  331.01124 
24    321.23010  327.32269 
25    317.43731  321.05053 
26    314.58154  317.33534 
27    310.70170  314.40297 
28    306.25791  310.63007 
29    298.47460  305.98480 
30    292.74674  298.25418 
31    289.78716  292.66437 
32    287.85935  289.73362 
33    286.40534  287.81112 
34    285.03693  286.33605 
35    280.46676  284.89009 
36    276.65517  280.35016 
37    275.69110  276.62036 
38    269.92882  275.61553 
39    268.09371  269.90003 
40    264.63300  268.01185 
41    262.67600  264.59620 
42    261.71468  262.63103 
43    254.27586  261.48693 
44    251.75555  254.18746 
45    247.92006  251.69026 
46    246.03611  247.85934 
47    243.94455  245.98564 
48    241.20508  243.87610 
49    236.27546  241.12554 
50    236.01221  236.27031 
51    235.15531  235.98417 
52    232.38153  235.09860 
53    231.19361  232.33351 
54    229.12697  231.13959 
55    228.68137  229.11662 
56    227.66570  228.64082 
57    223.48799  227.57476 
58    221.94083  223.43305 
59    218.95579  221.84041 
60    218.05121  218.93323 
61    215.61550  217.99833 
62    206.43454  215.51918 
63    205.08403  206.40784 
64    202.77261  205.01935 
65    200.77082  202.72819 
66    200.77082  200.77082 
67    199.29153  200.73920 
68    197.97568  199.26099 
69    193.81038  197.92819 
70    192.57385  193.76459 
71    192.04933  192.55680 
72    189.73380  192.01145 
73    189.22737  189.71624 
74    186.74902  189.18851 
75    183.64819  186.71337 
76    183.35408  183.64168 
77    182.71368  183.33570 
78    180.73257  182.66448 
79    179.74789  180.70570 
80    179.31365  179.73763 
81    179.24442  179.31295 
82    172.80185  179.16265 
83    171.83096  172.77870 
84    171.52020  171.82583 
85    170.93806  171.51239 
86    170.36966  170.93014 
87    168.59574  170.34602 
88    167.21167  168.56981 
89    166.71034  167.19717 
90    165.60515  166.68742 
91    160.96581  165.55217 
92    160.34511  160.95439 
93    159.86355  160.34029 
94    159.47380  159.85001 
95    158.90548  159.44710 
96    156.44885  158.87689 
97    155.64188  156.43435 
98    154.70765  155.62487 
99    154.32290  154.68768 
100   151.36658  154.25978 
101   150.57722  151.35509 
102   149.97358  150.56685 
103   148.16078  149.94144 
104   147.89668  148.15814 
105   147.49416  147.88982 
106   146.90527  147.47867 
107   146.81781  146.90438 
108   146.61004  146.81391 
109   146.51026  146.60904 
110   145.88561  146.49824 
111   143.88270  145.86335 
112   141.93801  143.84492 
113   141.72924  141.93518 
114   140.88578  141.71113 
115   140.88455  140.88576 
116   140.51396  140.88084 
117   139.80624  140.50688 
118   138.87492  139.79692 
119   138.20074  138.86809 
120   137.73353  138.19116 
121   137.59212  137.73148 
122   137.59212  137.59212 
123   137.59212  137.59212 
124   134.79323  137.55732 
125   134.71919  134.79249 
126   134.45408  134.71645 
127   134.39030  134.45282 
128   132.73162  134.34916 
129   132.45258  132.72826 
130   131.55723  132.44063 
131   131.52631  131.55673 
132   131.33250  131.52243 
133   131.23560  131.33153 
134   129.99002  131.22314 
135   129.93267  129.98937 
136   129.93267  129.93267 
137   129.03129  129.91747 
138   129.02215  129.03119 
139   129.02215  129.02215 
140   128.40824  129.01601 
141   128.36906  128.40745 
142   127.90155  128.35629 
143   127.88537  127.90139 
144   127.88537  127.88537 
145   127.37308  127.87893 
146   127.37308  127.37308 
147   127.09087  127.37019 
148   127.09087  127.09087 
149   127.09087  127.09087 
150   124.74190  127.06547 
151   124.34174  124.73599 
152   124.34174  124.34174 
153   124.34174  124.34174 
154   124.15090  124.33971 
155   123.83230  124.14607 
156   122.33805  123.80840 
157   122.33758  122.33804 
158   120.83206  122.31561 
159   120.57592  120.82693 
160   118.53405  120.55387 
161   118.18043  118.52797 
162   117.91962  118.17585 
163   117.71903  117.91739 
164   117.71903  117.71903 
165   117.71903  117.71903 
166   116.95216  117.71136 
167   116.64106  116.94904 
168   116.41575  116.63881 
169   116.41575  116.41575 
170   115.16322  116.40178 
171   115.16322  115.16322 
172   114.99987  115.16159 
173   111.48105  114.95421 
174   111.12684  111.47751 
175   110.76119  111.12316 
176   110.76119  110.76119 
177   107.84195  110.73103 
178   107.57363  107.83793 
179   107.50769  107.57297 
180   104.40566  107.47667 
181   104.38323  104.40540 
182   104.06338  104.37800 
183   103.86008  104.06135 
184   103.14741  103.85295 
185   103.14741  103.14741 
186   103.05691  103.14593 
187   103.05407  103.05685 
188   101.82458  103.04178 
189   101.82458  101.82458 
190   101.69080  101.82191 
191   101.44902  101.68838 
192   100.74602  101.44067 
193   100.40496  100.74097 
194   100.40496  100.40496 
195   100.12449  100.40205 
196   100.12449  100.12449 
197   100.12449  100.12449 
198   100.12449  100.12449 
199   99.86448   100.12189 
200   99.86448   99.86448  
201   99.42421   99.85610  
202   99.32217   99.42217  
