1.5  1      -0.58304    0.00000    0.29224    0.00000    2.51285    0.00000 
1.5  2      -0.58172    0.00094    0.29293    0.00049    2.46585    0.03324 
1.5  3      -0.58289    0.00114    0.29281    0.00034    2.50355    0.03792 
1.5  4      -0.58329    0.00092    0.29082    0.00174    2.51141    0.02925 
1.5  5      -0.58299    0.00078    0.29109    0.00141    2.50996    0.02343 
1.5  6      -0.58301    0.00065    0.29126    0.00119    2.51338    0.01978 
1.5  7      -0.58315    0.00058    0.29211    0.00129    2.52070    0.01825 
1.5  8      -0.58305    0.00051    0.29354    0.00175    2.52283    0.01610 
1.5  9      -0.58297    0.00046    0.29356    0.00156    2.51520    0.01601 
1.5  10     -0.58293    0.00042    0.29385    0.00143    2.52252    0.01599 
1.5  11     -0.58296    0.00038    0.29377    0.00130    2.51991    0.01475 
1.5  12     -0.58291    0.00035    0.29390    0.00120    2.51864    0.01358 
1.5  13     -0.58276    0.00035    0.29453    0.00126    2.51721    0.01261 
1.5  14     -0.58282    0.00033    0.29439    0.00118    2.52009    0.01203 
1.5  15     -0.58269    0.00033    0.29398    0.00117    2.51550    0.01207 
1.5  16     -0.58270    0.00031    0.29359    0.00116    2.51748    0.01148 
1.5  17     -0.58271    0.00030    0.29344    0.00110    2.51822    0.01083 
1.5  18     -0.58270    0.00028    0.29338    0.00104    2.52412    0.01172 
1.5  19     -0.58269    0.00027    0.29340    0.00099    2.52618    0.01129 
1.5  20     -0.58260    0.00027    0.29382    0.00102    2.52496    0.01079 
