0.5  1      -0.97885    0.00000    0.28927    0.00000   83.96808    0.00000 
0.5  2      -0.97478    0.00288    0.31507    0.01824   79.99510    2.80932 
0.5  3      -0.97241    0.00272    0.33504    0.02034   77.83817    2.57085 
0.5  4      -0.97349    0.00224    0.33020    0.01582   78.68689    2.06348 
0.5  5      -0.97334    0.00180    0.33066    0.01266   78.32902    1.68153 
0.5  6      -0.97326    0.00150    0.33443    0.01110   78.20254    1.40602 
0.5  7      -0.97280    0.00135    0.33679    0.00976   77.80445    1.26026 
0.5  8      -0.97291    0.00119    0.33802    0.00862   77.90427    1.10667 
0.5  9      -0.97354    0.00121    0.33220    0.00942   78.49025    1.12823 
0.5  10     -0.97414    0.00123    0.32732    0.00966   79.10864    1.17270 
0.5  11     -0.97456    0.00119    0.32350    0.00951   79.56220    1.15046 
0.5  12     -0.97424    0.00113    0.32580    0.00899   79.16985    1.11950 
0.5  13     -0.97430    0.00105    0.32442    0.00840   79.21731    1.03439 
0.5  14     -0.97388    0.00106    0.32846    0.00872   78.83677    1.02812 
0.5  15     -0.97432    0.00107    0.32398    0.00921   79.21876    1.02810 
0.5  16     -0.97482    0.00112    0.31955    0.00964   79.71781    1.07818 
0.5  17     -0.97458    0.00108    0.32096    0.00918   79.46468    1.04405 
0.5  18     -0.97458    0.00102    0.32083    0.00867   79.45348    0.98611 
0.5  19     -0.97443    0.00097    0.32265    0.00840   79.30640    0.94511 
0.5  20     -0.97437    0.00093    0.32380    0.00806   79.28268    0.89815 
