1.9  1      -0.48376    0.00000    0.21543    0.00000    1.48065    0.00000 
1.9  2      -0.48185    0.00135    0.21438    0.00074    1.47811    0.00180 
1.9  3      -0.48267    0.00112    0.21376    0.00071    1.50444    0.02153 
1.9  4      -0.48296    0.00088    0.21259    0.00114    1.50564    0.01618 
1.9  5      -0.48263    0.00076    0.21206    0.00103    1.50120    0.01354 
1.9  6      -0.48271    0.00064    0.21241    0.00092    1.50250    0.01135 
1.9  7      -0.48296    0.00060    0.21210    0.00083    1.50166    0.00976 
1.9  8      -0.48278    0.00055    0.21218    0.00073    1.50403    0.00882 
1.9  9      -0.48270    0.00049    0.21231    0.00066    1.50678    0.00826 
1.9  10     -0.48271    0.00044    0.21271    0.00071    1.50627    0.00745 
1.9  11     -0.48255    0.00043    0.21252    0.00067    1.50546    0.00682 
1.9  12     -0.48268    0.00041    0.21271    0.00064    1.50998    0.00760 
1.9  13     -0.48270    0.00038    0.21301    0.00066    1.51319    0.00766 
1.9  14     -0.48263    0.00036    0.21308    0.00061    1.51171    0.00726 
1.9  15     -0.48258    0.00034    0.21281    0.00063    1.51043    0.00689 
1.9  16     -0.48269    0.00034    0.21269    0.00060    1.50974    0.00649 
1.9  17     -0.48261    0.00033    0.21244    0.00061    1.50861    0.00621 
1.9  18     -0.48263    0.00031    0.21245    0.00058    1.50775    0.00592 
1.9  19     -0.48263    0.00029    0.21257    0.00056    1.50763    0.00561 
1.9  20     -0.48267    0.00028    0.21265    0.00054    1.50753    0.00533 
