0.5  1       0.90925    0.00000 
0.5  2       0.92206    0.00906 
0.5  3       0.92446    0.00635 
0.5  4       0.92634    0.00503 
0.5  5       0.92460    0.00432 
0.5  6       0.91761    0.00733 
0.5  7       0.91845    0.00633 
0.5  8       0.89619    0.02154 
0.5  9       0.89961    0.01942 
0.5  10      0.89909    0.01748 
0.5  11      0.90258    0.01624 
0.5  12      0.90698    0.01547 
0.5  13      0.90848    0.01435 
0.5  14      0.91131    0.01360 
0.5  15      0.90885    0.01292 
0.5  16      0.91101    0.01229 
0.5  17      0.91017    0.01159 
0.5  18      0.90327    0.01284 
0.5  19      0.90187    0.01224 
0.5  20      0.90232    0.01164 
