0.6  1      -0.94089    0.00000    0.40813    0.00000   49.71703    0.00000 
0.6  2      -0.93485    0.00428    0.41380    0.00401   44.45457    3.72113 
0.6  3      -0.93337    0.00310    0.39609    0.01471   42.44487    2.97434 
0.6  4      -0.93269    0.00239    0.40034    0.01163   42.38184    2.23143 
0.6  5      -0.93118    0.00234    0.40646    0.01080   41.33419    2.01613 
0.6  6      -0.93335    0.00278    0.40574    0.00902   42.80046    2.14811 
0.6  7      -0.93295    0.00241    0.40388    0.00792   42.53681    1.85735 
0.6  8      -0.93281    0.00211    0.40635    0.00731   42.54207    1.62519 
0.6  9      -0.93358    0.00201    0.40600    0.00650   42.85617    1.47465 
0.6  10     -0.93381    0.00183    0.40530    0.00589   43.00244    1.33442 
0.6  11     -0.93374    0.00166    0.40699    0.00559   43.05768    1.21425 
0.6  12     -0.93418    0.00158    0.40727    0.00513   43.34827    1.14731 
0.6  13     -0.93437    0.00147    0.41092    0.00589   43.55442    1.07742 
0.6  14     -0.93457    0.00138    0.41213    0.00559   43.73017    1.01469 
0.6  15     -0.93473    0.00130    0.41082    0.00537   43.78955    0.94878 
0.6  16     -0.93494    0.00123    0.41407    0.00594   44.05482    0.92582 
0.6  17     -0.93475    0.00117    0.41485    0.00564   43.95462    0.87677 
0.6  18     -0.93468    0.00111    0.41253    0.00578   43.78540    0.84423 
0.6  19     -0.93492    0.00108    0.41159    0.00555   43.87229    0.80426 
0.6  20     -0.93494    0.00102    0.41155    0.00528   43.90827    0.76485 
