1     -0.75470   -0.66016  
26    -0.89448   -0.09299  
10    -0.96540   0.16636   
8     -0.66335   0.14488   
24    -0.75808   0.36027   
11    -0.87071   0.50931   
28    -0.54778   0.98922   
6     -0.25701   0.67313   
9     -0.44153   0.09172   
3     -0.04577   0.14367   
16    -0.05641   0.16983   
13    -0.01355   0.51209   
25    0.15454    0.68001   
5     0.31204    0.81097   
27    0.53153    0.94053   
29    0.83771    0.87975   
19    0.86373    0.50810   
33    0.97095    -0.20196  
30    0.62657    -0.96412  
7     0.55210    -0.95772  
4     0.41006    -0.82799  
32    0.42685    -0.77645  
23    0.35676    -0.80357  
20    0.00372    -0.95143  
22    0.30391    -0.57230  
2     0.45930    -0.33767  
21    0.37201    -0.26130  
17    0.23362    0.16094   
14    -0.04172   -0.01148  
34    -0.45450   -0.49727  
15    -0.48421   -0.52146  
12    -0.53369   -0.61341  
31    -0.73239   -0.89304  
18    -0.83209   -0.68148  
