0.5  1       0.91743    0.00000 
0.5  2       0.90387    0.00959 
0.5  3       0.86026    0.03618 
0.5  4       0.85945    0.02714 
0.5  5       0.87199    0.02444 
0.5  6       0.85749    0.02428 
0.5  7       0.85958    0.02090 
0.5  8       0.87178    0.02156 
0.5  9       0.87551    0.01949 
0.5  10      0.87762    0.01765 
0.5  11      0.88017    0.01623 
0.5  12      0.88324    0.01516 
0.5  13      0.88673    0.01440 
0.5  14      0.88458    0.01353 
0.5  15      0.88856    0.01320 
0.5  16      0.89178    0.01276 
0.5  17      0.89032    0.01209 
0.5  18      0.89172    0.01150 
0.5  19      0.89319    0.01099 
0.5  20      0.89553    0.01069 
