1.10       0.15       1      0.5 
1.10       0.15       2      0.4 
1.10       0.15       3      0.4 
1.10       0.15       4      0.4 
1.10       0.15       5      0.4 
1.10       0.15       6      0.4 
1.10       0.15       7      0.4 
1.10       0.15       8      0.4 
1.10       0.15       9      0.4 
1.10       0.15       10     0.4 
