0.9  1      -0.80605    0.00000    0.44005    0.00000   10.67702    0.00000 
0.9  2      -0.80481    0.00088    0.44948    0.00667   10.76326    0.06098 
0.9  3      -0.80454    0.00063    0.44737    0.00477   10.42699    0.27756 
0.9  4      -0.80445    0.00048    0.44510    0.00408   10.36657    0.21465 
0.9  5      -0.80415    0.00046    0.44398    0.00341   10.33570    0.17392 
0.9  6      -0.80454    0.00052    0.44028    0.00442   10.29549    0.14951 
0.9  7      -0.80468    0.00047    0.43920    0.00392   10.36383    0.14292 
0.9  8      -0.80474    0.00041    0.44063    0.00368   10.42851    0.13892 
0.9  9      -0.80459    0.00039    0.43972    0.00338   10.41364    0.12428 
0.9  10     -0.80478    0.00040    0.44025    0.00309   10.40722    0.11201 
0.9  11     -0.80470    0.00037    0.44006    0.00281   10.40562    0.10184 
0.9  12     -0.80486    0.00037    0.43918    0.00271   10.41193    0.09355 
0.9  13     -0.80511    0.00042    0.43862    0.00256   10.45111    0.09420 
0.9  14     -0.80490    0.00044    0.43807    0.00244   10.37674    0.11308 
0.9  15     -0.80472    0.00045    0.43830    0.00228   10.33803    0.11197 
0.9  16     -0.80483    0.00043    0.43756    0.00226   10.29893    0.11159 
0.9  17     -0.80473    0.00042    0.43797    0.00216   10.32369    0.10774 
0.9  18     -0.80477    0.00040    0.43858    0.00212   10.33978    0.10295 
0.9  19     -0.80481    0.00038    0.43841    0.00202   10.37462    0.10326 
0.9  20     -0.80483    0.00036    0.43881    0.00196   10.41217    0.10470 
