1.4  1      -0.61326    0.00000    0.31563    0.00000    2.91209    0.00000 
1.4  2      -0.61169    0.00112    0.31779    0.00153    2.91467    0.00182 
1.4  3      -0.61313    0.00139    0.31456    0.00282    2.94422    0.02416 
1.4  4      -0.61346    0.00108    0.31425    0.00213    2.93677    0.01923 
1.4  5      -0.61294    0.00099    0.31510    0.00187    2.91917    0.02201 
1.4  6      -0.61304    0.00083    0.31569    0.00165    2.93065    0.02112 
1.4  7      -0.61291    0.00072    0.31577    0.00142    2.92729    0.01837 
1.4  8      -0.61273    0.00065    0.31673    0.00153    2.92829    0.01610 
1.4  9      -0.61274    0.00058    0.31633    0.00141    2.92552    0.01455 
1.4  10     -0.61285    0.00053    0.31632    0.00127    2.92949    0.01362 
1.4  11     -0.61280    0.00049    0.31685    0.00126    2.92604    0.01281 
1.4  12     -0.61286    0.00045    0.31657    0.00118    2.93122    0.01275 
1.4  13     -0.61276    0.00043    0.31711    0.00121    2.92784    0.01221 
1.4  14     -0.61273    0.00040    0.31692    0.00114    2.92000    0.01363 
1.4  15     -0.61265    0.00038    0.31664    0.00109    2.92174    0.01283 
1.4  16     -0.61265    0.00035    0.31645    0.00104    2.91960    0.01221 
1.4  17     -0.61275    0.00035    0.31673    0.00102    2.92536    0.01277 
1.4  18     -0.61290    0.00036    0.31638    0.00102    2.92687    0.01215 
1.4  19     -0.61280    0.00035    0.31626    0.00097    2.92447    0.01175 
1.4  20     -0.61288    0.00034    0.31642    0.00094    2.92810    0.01171 
