1.6  1      -0.55490    0.00000    0.27312    0.00000    2.20219    0.00000 
1.6  2      -0.55360    0.00092    0.27361    0.00035    2.18884    0.00944 
1.6  3      -0.55486    0.00120    0.27193    0.00139    2.18137    0.00876 
1.6  4      -0.55493    0.00090    0.27140    0.00114    2.16970    0.01205 
1.6  5      -0.55505    0.00073    0.27037    0.00129    2.18211    0.01470 
1.6  6      -0.55493    0.00062    0.27094    0.00119    2.18533    0.01260 
1.6  7      -0.55489    0.00053    0.27007    0.00130    2.18943    0.01145 
1.6  8      -0.55476    0.00048    0.27099    0.00142    2.18505    0.01082 
1.6  9      -0.55479    0.00043    0.27131    0.00130    2.19021    0.01078 
1.6  10     -0.55460    0.00042    0.27125    0.00117    2.18600    0.01049 
1.6  11     -0.55468    0.00039    0.27106    0.00108    2.18438    0.00966 
1.6  12     -0.55473    0.00036    0.27096    0.00099    2.18044    0.00962 
1.6  13     -0.55471    0.00033    0.27105    0.00092    2.17647    0.00967 
1.6  14     -0.55448    0.00038    0.27076    0.00090    2.17344    0.00944 
1.6  15     -0.55456    0.00037    0.27066    0.00085    2.16919    0.00972 
1.6  16     -0.55462    0.00035    0.27046    0.00082    2.17000    0.00915 
1.6  17     -0.55468    0.00033    0.27048    0.00077    2.17132    0.00871 
1.6  18     -0.55461    0.00032    0.27032    0.00074    2.16602    0.00970 
1.6  19     -0.55466    0.00031    0.27014    0.00073    2.16566    0.00920 
1.6  20     -0.55455    0.00031    0.27011    0.00069    2.16818    0.00908 
