0.80       0.12       1      0.1 
0.80       0.12       2      0.1 
0.80       0.12       3      0.2 
0.80       0.12       4      0.2 
0.80       0.12       5      0.2 
0.80       0.12       6      0.2 
0.80       0.12       7      0.2 
0.80       0.12       8      0.2 
0.80       0.12       9      0.2 
0.80       0.12       10     0.2 
