1.1  1      -0.72482    0.00000    0.39682    0.00000    5.70004    0.00000 
1.1  2      -0.72224    0.00182    0.39882    0.00141    5.73471    0.02451 
1.1  3      -0.72321    0.00145    0.39769    0.00132    5.81621    0.06853 
1.1  4      -0.72330    0.00109    0.39654    0.00140    5.70520    0.10901 
1.1  5      -0.72289    0.00094    0.39734    0.00133    5.67382    0.09162 
1.1  6      -0.72236    0.00093    0.39775    0.00117    5.67699    0.07640 
1.1  7      -0.72213    0.00082    0.39692    0.00126    5.63415    0.07656 
1.1  8      -0.72198    0.00073    0.39635    0.00123    5.61134    0.07030 
1.1  9      -0.72162    0.00073    0.39668    0.00113    5.60015    0.06338 
1.1  10     -0.72136    0.00070    0.39618    0.00113    5.55743    0.06998 
1.1  11     -0.72132    0.00064    0.39562    0.00115    5.55783    0.06362 
1.1  12     -0.72139    0.00059    0.39471    0.00137    5.55540    0.05836 
1.1  13     -0.72118    0.00058    0.39512    0.00133    5.53460    0.05746 
1.1  14     -0.72125    0.00054    0.39531    0.00124    5.53758    0.05343 
1.1  15     -0.72125    0.00051    0.39504    0.00119    5.53225    0.05014 
1.1  16     -0.72145    0.00051    0.39451    0.00123    5.55053    0.05022 
1.1  17     -0.72134    0.00050    0.39477    0.00119    5.55561    0.04753 
1.1  18     -0.72136    0.00047    0.39521    0.00120    5.56232    0.04536 
1.1  19     -0.72141    0.00045    0.39508    0.00114    5.57024    0.04366 
1.1  20     -0.72133    0.00043    0.39509    0.00109    5.56271    0.04212 
