2.0  1      -0.46296    0.00000    0.20219    0.00000    1.37910    0.00000 
2.0  2      -0.46097    0.00140    0.19970    0.00176    1.35160    0.01945 
2.0  3      -0.46161    0.00107    0.19854    0.00151    1.34877    0.01317 
2.0  4      -0.46205    0.00089    0.19804    0.00121    1.35165    0.01019 
2.0  5      -0.46194    0.00072    0.19783    0.00099    1.35097    0.00817 
2.0  6      -0.46204    0.00060    0.19733    0.00094    1.34527    0.00857 
2.0  7      -0.46244    0.00064    0.19742    0.00081    1.35430    0.01113 
2.0  8      -0.46244    0.00056    0.19759    0.00073    1.35417    0.00974 
2.0  9      -0.46242    0.00050    0.19761    0.00065    1.35295    0.00874 
2.0  10     -0.46243    0.00045    0.19726    0.00067    1.35375    0.00790 
2.0  11     -0.46235    0.00041    0.19703    0.00065    1.35530    0.00733 
2.0  12     -0.46244    0.00039    0.19700    0.00059    1.35642    0.00681 
2.0  13     -0.46236    0.00036    0.19703    0.00055    1.35783    0.00643 
2.0  14     -0.46235    0.00034    0.19703    0.00051    1.35730    0.00599 
2.0  15     -0.46231    0.00032    0.19704    0.00048    1.35540    0.00588 
2.0  16     -0.46240    0.00031    0.19708    0.00045    1.35690    0.00570 
2.0  17     -0.46240    0.00029    0.19688    0.00046    1.35798    0.00547 
2.0  18     -0.46248    0.00029    0.19689    0.00044    1.35813    0.00517 
2.0  19     -0.46239    0.00029    0.19685    0.00042    1.35823    0.00490 
2.0  20     -0.46237    0.00027    0.19689    0.00040    1.35981    0.00490 
