1	-0.35896404584586644	0	-0.35896404584586644	0.6249	-6.168045581884769e-05
2	-0.3533662837512582	0.005597762094608565	-0.34776852165665	0.6269624899999999	2.9462751352184568e-06
3	-0.35315272991735097	0.0032389173184777355	-0.3527256222495366	0.625562696249	-0.0001542644111554779
4	-0.3568486249167658	0.0043479802833806215	-0.36793630991501014	0.631762556269625	1.558840890215265e-05
5	-0.3570991161563758	0.00337723339257457	-0.35810108111481587	0.629263176255627	0.0001373116269075581
6	-0.358974070843314	0.0033345552432104963	-0.36834884427800507	0.6241629263176255	-1.7825333517905052e-05
7	-0.3619188658287384	0.004076045280369888	-0.37958763574128485	0.6438624162926317	3.590036982815548e-05
8	-0.36687176611724204	0.006082090932695693	-0.4015420681367676	0.6354643862416293	-7.023202977682388e-05
9	-0.36309149160567256	0.006562156566594293	-0.3328492955131168	0.6271635464386242	2.215494556910471e-05
10	-0.3626885286840974	0.0058831877549302995	-0.3590618623899212	0.6278627163546439	-4.1859878437173845e-05
11	-0.3621971501205003	0.00534418175774759	-0.35728336448452924	0.6373627862716355	6.503255288188825e-06
12	-0.35927121770360393	0.005688700442524535	-0.3270859611177439	0.6256637362786273	-0.00013570247702123482
13	-0.3568015008023125	0.005786376310022136	-0.32716489798681553	0.6274625663736279	-8.528228736765016e-05
14	-0.3569379347539994	0.005358880538338745	-0.35871157612592836	0.6338627462566374	0.00011830772137945189
15	-0.35661580913557095	0.00499923515366886	-0.35210605047757343	0.6307633862746257	-3.4820683493859406e-05
16	-0.3569574147239946	0.004688816746740166	-0.3620814985503497	0.6325630763386274	-4.243464628832783e-05
17	-0.35700074186576997	0.0044045895206244615	-0.35769397613417575	0.6402632563076338	-6.0670484023270886e-05
18	-0.3557753239613632	0.00432971787797273	-0.33494321958644785	0.6259640263256308	2.185192796351316e-05
19	-0.3554576473459792	0.004107805263381889	-0.3497394682690679	0.6270625964026325	-0.00019134536627540228
20	-0.3548911120344185	0.003937971550548078	-0.34412694111476533	0.6331627062596402	-9.795970960465467e-05
21	-0.35480288100547774	0.003746797093959967	-0.3530382604266633	0.6367633162706259	0.00017029089070989017
22	-0.3554226048506229	0.0036257854161010766	-0.36843680559867087	0.6260636763316271	0.0001268120380786968
23	-0.3541730206789744	0.0036830180877774933	-0.32668216890270674	0.6398626063676331	-8.033284438921555e-05
24	-0.3537563760117335	0.0035507506005623976	-0.3441735486651923	0.6357639862606368	-7.909756704796394e-05
25	-0.354608415594019	0.003510722844512653	-0.3750573655688708	0.6352635763986261	5.595554884797877e-05
26	-0.3530014616985812	0.0037362260821338093	-0.3128276143126371	0.6254635263576399	2.9948779815012472e-05
27	-0.3529921574382212	0.003595197263379171	-0.35275024666886096	0.6345625463526358	0.00017560343704513457
28	-0.35365732403652306	0.0035276967006295243	-0.3716168221906719	0.6302634562546353	3.656515282611963e-05
29	-0.3536512799835846	0.0034038844326829527	-0.3534820465013066	0.6330630263456254	2.196236749605873e-05
