1.9  1       0.02605    0.00000 
1.9  2       0.03378    0.00546 
1.9  3       0.02957    0.00501 
1.9  4       0.03016    0.00379 
1.9  5       0.02880    0.00327 
1.9  6       0.02821    0.00278 
1.9  7       0.02987    0.00283 
1.9  8       0.03014    0.00249 
1.9  9       0.03072    0.00228 
1.9  10      0.03055    0.00206 
1.9  11      0.03054    0.00187 
1.9  12      0.03053    0.00172 
1.9  13      0.03075    0.00160 
1.9  14      0.03070    0.00148 
1.9  15      0.03082    0.00139 
1.9  16      0.03083    0.00130 
1.9  17      0.03098    0.00124 
1.9  18      0.03075    0.00119 
1.9  19      0.03088    0.00113 
1.9  20      0.03037    0.00119 
