0.8  1       0.29658    0.00000 
0.8  2       0.32504    0.02012 
0.8  3       0.31414    0.01610 
0.8  4       0.29762    0.01872 
0.8  5       0.29213    0.01576 
0.8  6       0.28517    0.01459 
0.8  7       0.29089    0.01358 
0.8  8       0.29060    0.01188 
0.8  9       0.28759    0.01094 
0.8  10      0.29025    0.01017 
0.8  11      0.29261    0.00951 
0.8  12      0.29398    0.00882 
0.8  13      0.29370    0.00814 
0.8  14      0.29504    0.00767 
0.8  15      0.29259    0.00754 
0.8  16      0.28863    0.00804 
0.8  17      0.29051    0.00778 
0.8  18      0.28922    0.00746 
0.8  19      0.28895    0.00707 
0.8  20      0.28718    0.00693 
