0.8  1      -0.84557    0.00000    0.40905    0.00000   14.05371    0.00000 
0.8  2      -0.84613    0.00040    0.43044    0.01512   14.51464    0.32592 
0.8  3      -0.84674    0.00056    0.44336    0.01459   14.53357    0.21783 
0.8  4      -0.84718    0.00057    0.43882    0.01163   14.52724    0.16347 
0.8  5      -0.84789    0.00078    0.43902    0.00931   14.71457    0.21254 
0.8  6      -0.84848    0.00084    0.43789    0.00782   14.95978    0.28545 
0.8  7      -0.84825    0.00075    0.43629    0.00687   15.01987    0.25091 
0.8  8      -0.84766    0.00086    0.43774    0.00616   15.02106    0.21955 
0.8  9      -0.84772    0.00077    0.43717    0.00550   14.93733    0.21052 
0.8  10     -0.84777    0.00069    0.43560    0.00517   14.93121    0.18956 
0.8  11     -0.84799    0.00066    0.43677    0.00483   14.93390    0.17234 
0.8  12     -0.84791    0.00061    0.43608    0.00448   14.90554    0.16030 
0.8  13     -0.84786    0.00057    0.43521    0.00422   14.83452    0.16294 
0.8  14     -0.84778    0.00053    0.43504    0.00392   14.83276    0.15131 
0.8  15     -0.84781    0.00050    0.43663    0.00397   14.88806    0.15099 
0.8  16     -0.84818    0.00059    0.43683    0.00372   14.98752    0.17121 
0.8  17     -0.84817    0.00055    0.43721    0.00352   15.04058    0.16916 
0.8  18     -0.84809    0.00053    0.43680    0.00335   15.01222    0.16212 
0.8  19     -0.84816    0.00050    0.43685    0.00318   15.04427    0.15672 
0.8  20     -0.84800    0.00050    0.43648    0.00304   15.00381    0.15402 
