2.0  1       0.02351    0.00000 
2.0  2       0.03108    0.00535 
2.0  3       0.02707    0.00484 
2.0  4       0.02754    0.00365 
2.0  5       0.02573    0.00334 
2.0  6       0.02484    0.00290 
2.0  7       0.02673    0.00304 
2.0  8       0.02691    0.00266 
2.0  9       0.02759    0.00245 
2.0  10      0.02726    0.00223 
2.0  11      0.02701    0.00204 
2.0  12      0.02706    0.00187 
2.0  13      0.02744    0.00176 
2.0  14      0.02744    0.00164 
2.0  15      0.02756    0.00153 
2.0  16      0.02765    0.00144 
2.0  17      0.02781    0.00137 
2.0  18      0.02750    0.00132 
2.0  19      0.02761    0.00126 
2.0  20      0.02722    0.00125 
