1.5  1       0.04502    0.00000 
1.5  2       0.05912    0.00997 
1.5  3       0.05198    0.00884 
1.5  4       0.05262    0.00665 
1.5  5       0.05020    0.00575 
1.5  6       0.05026    0.00479 
1.5  7       0.05171    0.00432 
1.5  8       0.05119    0.00381 
1.5  9       0.05096    0.00339 
1.5  10      0.05008    0.00317 
1.5  11      0.05049    0.00290 
1.5  12      0.05068    0.00267 
1.5  13      0.05130    0.00253 
1.5  14      0.05114    0.00236 
1.5  15      0.05132    0.00221 
1.5  16      0.05132    0.00207 
1.5  17      0.05149    0.00195 
1.5  18      0.05188    0.00189 
1.5  19      0.05198    0.00179 
1.5  20      0.05123    0.00185 
