1.0  1      -0.76364    0.00000    0.41529    0.00000    7.19454    0.00000 
1.0  2      -0.76108    0.00181    0.42089    0.00396    7.33551    0.09968 
1.0  3      -0.76169    0.00130    0.42024    0.00269    7.27622    0.08221 
1.0  4      -0.76223    0.00108    0.41656    0.00377    7.25312    0.06482 
1.0  5      -0.76213    0.00087    0.41711    0.00306    7.31650    0.07683 
1.0  6      -0.76199    0.00074    0.41715    0.00255    7.29872    0.06605 
1.0  7      -0.76182    0.00065    0.41696    0.00219    7.30870    0.05736 
1.0  8      -0.76163    0.00060    0.41659    0.00195    7.31693    0.05078 
1.0  9      -0.76158    0.00053    0.41690    0.00175    7.36405    0.06334 
1.0  10     -0.76145    0.00049    0.41728    0.00162    7.29426    0.08737 
1.0  11     -0.76166    0.00049    0.41591    0.00197    7.31046    0.08092 
1.0  12     -0.76187    0.00049    0.41625    0.00183    7.30624    0.07428 
1.0  13     -0.76191    0.00046    0.41609    0.00170    7.31259    0.06884 
1.0  14     -0.76190    0.00042    0.41623    0.00158    7.32914    0.06588 
1.0  15     -0.76180    0.00041    0.41552    0.00163    7.30958    0.06433 
1.0  16     -0.76193    0.00040    0.41570    0.00154    7.33283    0.06437 
1.0  17     -0.76182    0.00039    0.41600    0.00148    7.32891    0.06071 
1.0  18     -0.76176    0.00038    0.41625    0.00142    7.31549    0.05880 
1.0  19     -0.76180    0.00036    0.41584    0.00140    7.31698    0.05572 
1.0  20     -0.76167    0.00036    0.41588    0.00133    7.27550    0.06661 
