1.8  1      -0.50465    0.00000    0.23493    0.00000    1.69834    0.00000 
1.8  2      -0.50372    0.00066    0.23358    0.00096    1.70120    0.00202 
1.8  3      -0.50489    0.00105    0.23091    0.00227    1.70035    0.00151 
1.8  4      -0.50477    0.00080    0.22983    0.00194    1.67572    0.02136 
1.8  5      -0.50490    0.00065    0.22850    0.00195    1.67881    0.01731 
1.8  6      -0.50473    0.00056    0.22988    0.00206    1.68094    0.01456 
1.8  7      -0.50484    0.00049    0.22904    0.00193    1.68290    0.01261 
1.8  8      -0.50466    0.00046    0.22985    0.00185    1.68164    0.01110 
1.8  9      -0.50479    0.00043    0.23012    0.00166    1.68295    0.00994 
1.8  10     -0.50451    0.00047    0.23025    0.00150    1.67984    0.00942 
1.8  11     -0.50454    0.00043    0.23014    0.00137    1.67988    0.00856 
1.8  12     -0.50463    0.00040    0.23023    0.00126    1.67774    0.00811 
1.8  13     -0.50459    0.00037    0.23036    0.00117    1.67726    0.00750 
1.8  14     -0.50447    0.00036    0.22995    0.00115    1.67330    0.00794 
1.8  15     -0.50447    0.00034    0.23017    0.00110    1.67109    0.00771 
1.8  16     -0.50450    0.00032    0.23027    0.00103    1.67342    0.00758 
1.8  17     -0.50452    0.00030    0.23020    0.00097    1.67592    0.00753 
1.8  18     -0.50447    0.00029    0.23035    0.00093    1.67323    0.00758 
1.8  19     -0.50449    0.00027    0.23033    0.00088    1.67479    0.00734 
1.8  20     -0.50442    0.00027    0.23027    0.00084    1.67483    0.00697 
