1.4  1       0.05444    0.00000 
1.4  2       0.06736    0.00914 
1.4  3       0.05887    0.00923 
1.4  4       0.05945    0.00694 
1.4  5       0.05817    0.00567 
1.4  6       0.05793    0.00473 
1.4  7       0.06053    0.00472 
1.4  8       0.06066    0.00413 
1.4  9       0.06014    0.00370 
1.4  10      0.05922    0.00345 
1.4  11      0.05959    0.00315 
1.4  12      0.05950    0.00289 
1.4  13      0.06099    0.00303 
1.4  14      0.06080    0.00282 
1.4  15      0.06107    0.00264 
1.4  16      0.06080    0.00249 
1.4  17      0.06069    0.00235 
1.4  18      0.06080    0.00222 
1.4  19      0.06100    0.00211 
1.4  20      0.06039    0.00210 
