0.7  1      -0.89258    0.00000    0.45209    0.00000   25.55801    0.00000 
0.7  2      -0.89180    0.00055    0.43043    0.01532   24.38758    0.82761 
0.7  3      -0.89156    0.00042    0.44357    0.01481   24.34080    0.55306 
0.7  4      -0.89120    0.00044    0.44361    0.01111   24.26645    0.41977 
0.7  5      -0.89074    0.00054    0.43833    0.01006   23.92636    0.45310 
0.7  6      -0.89125    0.00064    0.43570    0.00872   24.16443    0.43566 
0.7  7      -0.89066    0.00078    0.43154    0.00841   23.91115    0.44094 
0.7  8      -0.89000    0.00092    0.43183    0.00736   23.69738    0.43457 
0.7  9      -0.89068    0.00103    0.43254    0.00658   23.93576    0.44691 
0.7  10     -0.89148    0.00120    0.42920    0.00672   24.29973    0.53010 
0.7  11     -0.89151    0.00109    0.42969    0.00612   24.38404    0.48857 
0.7  12     -0.89114    0.00106    0.42636    0.00646   24.06272    0.54333 
0.7  13     -0.89111    0.00098    0.42674    0.00597   24.13677    0.50656 
0.7  14     -0.89101    0.00092    0.42420    0.00606   24.01332    0.48519 
0.7  15     -0.89106    0.00086    0.42433    0.00566   24.01393    0.45284 
0.7  16     -0.89129    0.00083    0.42624    0.00562   24.11449    0.43556 
0.7  17     -0.89140    0.00079    0.42536    0.00536   24.12979    0.41021 
0.7  18     -0.89128    0.00075    0.42529    0.00506   24.04096    0.39692 
0.7  19     -0.89162    0.00079    0.42613    0.00486   24.19928    0.40638 
0.7  20     -0.89139    0.00078    0.42503    0.00474   24.08693    0.40129 
