1.5  1       0.04647    0.00000 
1.5  2       0.04717    0.00049 
1.5  3       0.04676    0.00046 
1.5  4       0.04827    0.00135 
1.5  5       0.04940    0.00148 
1.5  6       0.04953    0.00124 
1.5  7       0.04991    0.00112 
1.5  8       0.04908    0.00125 
1.5  9       0.04978    0.00129 
1.5  10      0.04950    0.00119 
1.5  11      0.05009    0.00122 
1.5  12      0.05011    0.00112 
1.5  13      0.04967    0.00111 
1.5  14      0.04985    0.00105 
1.5  15      0.04991    0.00098 
1.5  16      0.05012    0.00094 
1.5  17      0.05018    0.00089 
1.5  18      0.05048    0.00089 
1.5  19      0.05031    0.00086 
1.5  20      0.05002    0.00086 
